9.965153095716676	13.104604882221235	1
8.98869418366157	14.707056137062755	1
8.894563672934508	6.832837555571978	0
9.624000650405993	7.412017854895855	0
7.9207761612268515	7.220085644136711	0
7.676561760717278	7.427983883366153	0
8.347509118113376	5.997084165988969	0
8.8883373729482	7.082132709523609	0
8.459757376879686	7.602520264492458	0
7.801468505965812	8.043805963370321	0
7.501642648066301	13.43642430481265	1
9.704342928673825	5.308260087152398	0
10.371604101119788	14.463417227541328	1
8.77643286034063	14.951461218512241	1
7.5900882145409305	6.775523663660962	0
8.809802506702479	13.699913853832596	1
8.864107104383873	6.383753878766808	0
8.29620177416821	12.350342781586871	1
10.70735628987568	13.482208697160003	1
8.967320841281332	6.619774211862897	0
8.61405308903534	16.28997773066212	1
7.224888711700427	7.529843229101044	0
9.890460160323071	13.230101418047138	1
10.341356370427714	5.910905132966381	0
8.428354954008505	14.889800237337269	1
6.883056681276943	6.058514377057122	0
8.123353312629678	6.595495209991495	0
7.449623541006727	5.875418488896501	0
8.115897544245422	8.711848123179994	0
7.531499853311252	14.811221983624133	1
11.288299361038238	13.317466112929944	1
8.941069313844979	13.284125564095348	1
7.630786508388572	6.323082194251464	0
8.994798819485203	7.631241471379279	0
9.140019455727122	15.73180950774099	1
7.529760307955285	5.8707035521870345	0
9.113175620555957	14.778323285402125	1
9.187525146003978	12.367787932586369	1
8.295410004470712	6.687861696514928	0
6.953460087290983	7.171852112351703	0
8.691340555653278	12.932192415293313	1
9.774875065528011	7.99758259372989	0
9.37817841687772	6.1974513184922335	0
8.856568489723895	11.949742459919658	1
8.80050517990305	12.742502495245615	1
7.65268173225366	14.234646876326938	1
6.840177303717972	8.2725570986115	0
8.784006832160548	12.486351559914393	1
7.726544038352919	4.289402139915936	0
8.160498703874346	13.308642137227274	1
7.793158894287439	6.399229508545798	0
8.580957196020101	13.762725972021334	1
8.58812733817456	12.264459462047538	1
7.091181894054433	6.515558405960981	0
6.584582549510803	7.499536737079685	0
7.93636231191585	6.277967387308738	0
8.771423725376899	6.603545163832096	0
9.147807828782033	14.888134959095055	1
9.204281213325412	5.684072043140523	0
9.943529928381848	12.359637400598725	1
8.843762339242318	12.814081618238019	1
8.040670619817243	7.7418633803151735	0
8.149010640716893	14.876652096497343	1
10.037390747104311	12.845098805408258	1
10.52475638127004	13.61827628484477	1
7.575978014727188	7.322390285083995	0
9.672199839688126	6.754217265894829	0
9.08718158720368	6.950971396959832	0
7.321902951009724	6.838985394804981	0
9.090169570139139	7.009470073596975	0
7.598260328079771	5.811108972994226	0
8.318957743524548	15.54647275375286	1
9.484521290228438	11.997712361398463	1
8.452332887947852	5.514804302410261	0
8.995355421350183	5.927163427308671	0
8.86182176042539	13.681146349383704	1
8.018256783622638	6.6937225064113255	0
7.915579913537054	7.3152591246436725	0
5.8644905534526774	6.169793589104886	0
6.330937457133192	8.12235503126004	0
10.625838058376639	14.266245258675742	1
10.218337761981681	5.902896664247097	0
8.618346082171035	5.660324083530411	0
7.9205969420432165	8.383080693219881	0
8.841064764096652	13.83049332563136	1
8.978980415498366	13.096940135053273	1
8.857287075801523	11.61513474647312	1
8.561435285085802	5.366138686855129	0
8.612030432290808	15.700166583231416	1
9.392476544399681	13.372734182310664	1
11.479813334741971	15.100542382911563	1
9.856809521202564	15.082299530533058	1
10.943132933483708	13.247758470975825	1
10.561957962222143	13.215371142794385	1
